CustomerID,LastTransactionDate,LastTransactionDays,Complaints,Products,Exited
8393304,2025-10-31,11,3,3,0
7192985,2025-10-31,11,1,4,0
3131391,2025-11-01,10,1,3,0
6076064,2025-11-07,4,0,3,0
7032013,2025-11-06,5,0,3,0
1698787,2025-11-06,5,1,3,1
2438897,2025-10-20,22,1,1,0
3099249,2025-10-27,15,0,3,0
9347634,2025-10-29,13,0,3,0
5224500,2025-10-24,18,1,3,1
3447007,2025-10-07,35,1,3,0
6615998,2025-10-22,20,1,2,0
1887637,2025-10-04,38,1,3,0
2641652,2025-11-10,1,1,1,1
7598088,2025-11-06,5,0,2,0
4513403,2025-10-21,21,1,2,0
2629297,2025-11-05,6,1,3,1
7148719,2025-10-26,16,0,1,0
2631774,2025-10-04,38,2,1,1
2189660,2025-10-28,14,0,4,0
6667970,2025-11-08,3,0,4,1
4687616,2025-10-06,36,0,4,0
7226763,2025-11-07,4,4,3,0
4288179,2025-10-20,22,1,2,0
2351181,2025-07-28,106,2,3,1
8948607,2025-10-11,31,1,4,0
3221065,2025-10-30,12,0,4,0
8670067,2025-10-30,12,1,4,1
7889437,2025-10-19,23,2,3,0
4224111,2025-11-02,9,4,2,0
6376810,2025-11-09,2,1,4,0
9064700,2025-10-24,18,0,1,0
3051555,2025-10-31,11,0,3,0
1118812,2025-09-01,71,1,1,0
8467149,2025-11-01,10,2,4,0
3423500,2025-10-13,29,1,3,0
8231321,2025-10-03,39,0,2,0
7276933,2025-09-10,62,0,3,1
7353946,2025-11-07,4,0,4,0
3319195,2025-11-07,4,0,1,0
7842458,2025-10-30,12,3,4,0
8297745,2025-11-09,2,0,3,0
1467197,2025-11-10,1,2,4,0
7978690,2025-10-20,22,0,4,0
1391447,2025-10-29,13,2,1,0
1966384,2025-10-17,25,1,4,1
8202489,2025-10-22,20,2,2,0
8671554,2025-11-02,9,0,3,0
3187721,2025-11-02,9,1,4,1
2760864,2025-10-30,12,2,4,0
1333403,2025-09-21,51,1,2,0
8531111,2025-10-19,23,1,4,0
9526897,2025-10-27,15,0,2,0
6849639,2025-11-08,3,0,2,0
1901669,2025-10-21,21,2,4,0
8693173,2025-10-23,19,2,4,0
7476583,2025-11-02,9,0,4,0
3500815,2025-10-31,11,1,4,0
2184206,2025-10-21,21,1,3,1
2368448,2025-09-21,51,3,4,0
4398704,2025-10-24,18,0,1,1
4972429,2025-10-01,41,1,2,0
1071732,2025-10-13,29,2,3,0
1820412,2025-09-12,60,1,3,0
1516415,2025-09-10,62,0,1,0
8075103,2025-09-29,43,0,4,0
5640243,2025-10-04,38,0,4,0
2800958,2025-11-10,1,0,4,1
8453339,2025-10-18,24,0,3,1
4345872,2025-11-03,8,3,1,0
4455338,2025-10-20,22,2,4,0
4814133,2025-10-25,17,2,1,0
5844994,2025-11-06,5,1,3,0
6036071,2025-11-01,10,3,1,0
4796020,2025-11-04,7,0,4,0
7311711,2025-10-22,20,2,3,1
5069632,2025-10-17,25,0,4,0
2313676,2025-11-06,5,2,3,0
2551417,2025-10-26,16,1,2,0
3691083,2025-09-24,48,4,4,1
8216315,2025-10-12,30,3,1,0
6096785,2025-11-09,2,1,4,0
5853434,2025-11-06,5,4,1,0
2787614,2025-11-03,8,1,2,0
7727320,2025-10-26,16,1,2,0
7736645,2025-10-27,15,2,4,0
9578503,2025-10-28,14,0,1,0
8120340,2025-10-16,26,1,3,0
7663195,2025-10-21,21,0,4,0
4758970,2025-11-10,1,1,1,0
9902145,2025-11-07,4,0,4,0
2749667,2025-11-02,9,0,3,0
2101081,2025-11-03,8,1,2,0
3718165,2025-10-08,34,3,1,0
1564188,2025-10-30,12,1,1,0
2330492,2025-11-10,1,0,1,0
3223233,2025-10-03,39,1,4,0
4563447,2025-08-31,72,0,4,0
7949725,2025-10-29,13,1,4,0
2227132,2025-09-27,45,0,3,0
5642335,2025-11-07,4,0,3,0
4110033,2025-11-10,1,0,2,1
4366219,2025-09-13,59,1,1,0
3631784,2025-11-05,6,2,3,0
9207051,2025-11-09,2,0,2,0
1486416,2025-11-03,8,0,2,0
4422167,2025-10-19,23,0,1,0
8433356,2025-11-07,4,1,4,0
7097220,2025-10-28,14,0,1,0
4057870,2025-11-09,2,0,2,0
1857273,2025-10-29,13,2,4,0
5890754,2025-11-02,9,0,3,0
8642158,2025-11-02,9,2,4,0
1433778,2025-10-24,18,0,1,0
8469934,2025-10-05,37,1,3,0
6955270,2025-11-07,4,2,3,0
8761252,2025-11-05,6,0,4,0
8358034,2025-10-31,11,1,4,0
9386336,2025-10-21,21,1,3,1
1425552,2025-10-28,14,1,4,0
7593388,2025-11-05,6,0,2,1
8946843,2025-11-06,5,2,3,0
2890672,2025-11-05,6,0,3,0
5021608,2025-10-28,14,0,4,0
8733449,2025-11-07,4,2,4,0
2442262,2025-10-26,16,1,4,0
1123663,2025-10-29,13,0,2,1
9450809,2025-10-22,20,1,4,0
6909885,2025-11-08,3,1,4,0
8350379,2025-10-28,14,0,3,0
8046788,2025-09-04,68,2,1,1
7184428,2025-11-04,7,3,2,1
6007907,2025-11-09,2,0,3,0
1205065,2025-10-22,20,2,1,1
9616465,2025-10-30,12,2,2,1
4898784,2025-11-03,8,2,3,0
9901553,2025-11-09,2,1,2,1
5037114,2025-10-28,14,2,4,0
5533498,2025-11-08,3,1,3,0
6671645,2025-10-29,13,0,4,1
7749700,2025-11-08,3,4,1,0
9546310,2025-11-10,1,0,4,0
8222701,2025-10-13,29,0,1,0
4001977,2025-09-22,50,0,2,0
9882852,2025-11-06,5,0,4,0
5502146,2025-10-07,35,0,4,0
2779302,2025-11-05,6,0,2,0
7260316,2025-10-24,18,0,3,0
7257767,2025-10-19,23,0,1,1
1958339,2025-11-03,8,1,1,0
1931220,2025-11-07,4,2,3,0
3871814,2025-11-05,6,0,3,0
1256995,2025-11-08,3,1,2,0
8088956,2025-11-07,4,2,2,1
9460004,2025-10-30,12,2,4,0
8359562,2025-11-04,7,2,2,0
7349043,2025-11-05,6,0,4,1
5928970,2025-10-23,19,1,2,0
2054419,2025-11-07,4,1,2,0
9076749,2025-11-08,3,0,1,0
4661617,2025-11-08,3,1,3,0
3416307,2025-11-06,5,0,3,1
4401711,2025-10-30,12,3,2,0
3005662,2025-10-15,27,1,4,0
9620164,2025-11-07,4,1,2,0
4867118,2025-10-06,36,0,2,0
5398691,2025-11-09,2,1,4,0
7394360,2025-11-10,1,1,1,0
5611028,2025-10-13,29,2,3,0
8270982,2025-11-09,2,1,3,0
5070893,2025-11-09,2,1,3,0
9439837,2025-11-02,9,1,4,0
7829644,2025-11-09,2,2,3,0
4177172,2025-09-25,47,0,3,0
7228529,2025-10-31,11,1,4,0
5684837,2025-10-11,31,2,1,0
3147431,2025-11-06,5,1,2,0
4143912,2025-10-23,19,1,4,1
9898780,2025-10-07,35,0,4,0
8013380,2025-09-19,53,0,3,0
5856634,2025-11-07,4,1,2,0
4851193,2025-08-25,78,0,3,0
8321902,2025-09-29,43,1,2,0
6440256,2025-11-08,3,0,1,0
7980621,2025-11-10,1,2,3,0
9077341,2025-11-10,1,1,4,0
2994570,2025-10-22,20,1,3,0
3300667,2025-10-29,13,1,3,0
8479712,2025-11-01,10,0,3,1
7895179,2025-11-06,5,0,4,0
4177528,2025-11-01,10,0,3,0
8051764,2025-11-08,3,0,2,1
3185270,2025-08-20,83,1,1,0
1669944,2025-11-04,7,2,1,1
1809871,2025-11-10,1,2,2,0
6025963,2025-09-21,51,0,1,0
4882199,2025-09-04,68,1,3,0
9915309,2025-09-30,42,2,3,0
3265871,2025-09-18,54,0,1,0
2983786,2025-11-07,4,0,4,0
6004691,2025-11-08,3,0,1,0
6009819,2025-10-16,26,0,1,0
3729983,2025-10-22,20,0,3,1
4613125,2025-11-02,9,1,3,1
6390223,2025-11-06,5,3,3,0
1985284,2025-11-05,6,1,2,1
2245699,2025-11-08,3,1,4,1
1875699,2025-11-09,2,1,4,0
8970052,2025-10-26,16,1,4,0
8007727,2025-11-02,9,1,2,0
6127560,2025-10-30,12,0,2,1
4438916,2025-10-08,34,2,2,0
3699446,2025-11-02,9,3,3,0
2117299,2025-10-24,18,1,3,0
3736542,2025-11-08,3,1,4,0
8399276,2025-11-09,2,2,2,1
4666562,2025-10-31,11,1,1,0
5147898,2025-09-01,71,1,2,0
3393418,2025-10-21,21,0,4,0
7414577,2025-10-11,31,0,2,0
6621573,2025-11-08,3,2,1,0
3149458,2025-10-15,27,2,3,1
4793534,2025-10-23,19,3,3,0
2423859,2025-10-05,37,0,2,0
8450956,2025-10-12,30,0,4,1
9001303,2025-09-21,51,0,1,0
6976110,2025-10-29,13,2,4,0
5398034,2025-10-29,13,1,4,1
5517672,2025-10-26,16,0,3,0
1928794,2025-11-01,10,0,2,0
4003032,2025-10-30,12,1,3,0
8759348,2025-10-31,11,2,3,0
1739363,2025-09-13,59,1,1,1
5293322,2025-11-06,5,1,3,0
8907353,2025-11-05,6,2,1,0
9710658,2025-09-22,50,1,3,0
4092581,2025-11-01,10,1,1,0
8911547,2025-11-03,8,1,2,1
8016833,2025-10-25,17,0,3,0
2229424,2025-11-01,10,2,4,0
8765366,2025-10-30,12,0,3,1
6229542,2025-11-09,2,2,2,0
9156012,2025-11-05,6,0,2,0
2624169,2025-11-08,3,0,4,1
8375924,2025-09-29,43,0,1,0
6645617,2025-10-14,28,0,2,0
1528018,2025-10-18,24,2,1,0
3606851,2025-10-07,35,2,4,0
2855692,2025-09-22,50,3,4,0
9872300,2025-11-10,1,2,1,0
4656792,2025-11-06,5,2,4,0
2822866,2025-10-20,22,2,3,0
5411734,2025-08-17,86,0,1,0
5486509,2025-10-15,27,0,1,0
5648884,2025-11-10,1,3,3,0
2791690,2025-09-06,66,0,4,0
4074175,2025-10-26,16,2,1,0
7081376,2025-11-07,4,0,4,0
4416669,2025-11-10,1,0,4,0
5479766,2025-11-05,6,5,2,0
9990613,2025-11-10,1,1,3,1
4657006,2025-10-10,32,1,4,1
1357012,2025-10-28,14,2,3,0
9123570,2025-09-23,49,1,1,0
1493951,2025-09-29,43,0,4,1
6954485,2025-10-18,24,0,3,0
6284146,2025-11-01,10,1,4,0
1256553,2025-11-09,2,0,3,0
4164145,2025-11-07,4,2,3,0
6533092,2025-11-06,5,0,4,0
3066170,2025-10-07,35,2,2,0
8533520,2025-10-22,20,0,4,0
7444648,2025-10-13,29,1,1,1
7994083,2025-10-28,14,2,4,1
2616137,2025-09-02,70,2,1,0
9346102,2025-09-05,67,3,3,1
1294756,2025-08-28,75,2,1,0
8361920,2025-11-02,9,1,2,1
8018364,2025-11-05,6,3,4,0
6609163,2025-11-01,10,2,4,0
6150052,2025-11-01,10,1,3,0
3869032,2025-09-16,56,1,2,0
8000493,2025-10-01,41,0,3,0
8392751,2025-11-03,8,1,4,0
4165522,2025-10-20,22,0,4,0
8936504,2025-11-07,4,1,2,0
2174164,2025-11-09,2,1,1,0
6181911,2025-09-28,44,2,3,0
9871381,2025-10-22,20,1,3,0
2823524,2025-10-08,34,2,2,0
8652485,2025-11-05,6,2,2,0
3967199,2025-09-15,57,0,3,0
3334745,2025-11-09,2,1,1,0
3562505,2025-10-29,13,0,1,1
7329632,2025-10-16,26,2,2,0
7138905,2025-09-26,46,1,2,0
6230383,2025-11-02,9,2,1,0
1649338,2025-10-03,39,1,3,0
1202207,2025-11-09,2,0,2,1
8727809,2025-10-31,11,0,3,1
1861669,2025-11-02,9,1,4,0
2495402,2025-10-08,34,1,3,0
2080677,2025-09-10,62,0,3,0
2549090,2025-10-28,14,3,4,0
1632783,2025-10-17,25,0,2,0
9231813,2025-11-07,4,2,1,0
9659735,2025-11-09,2,1,4,1
8783935,2025-10-27,15,2,1,0
3671770,2025-10-28,14,0,2,0
3227775,2025-09-15,57,0,1,0
9265014,2025-09-29,43,1,3,0
4338276,2025-11-05,6,1,2,0
3352687,2025-10-14,28,1,4,0
4509032,2025-10-19,23,1,4,0
9206791,2025-10-27,15,3,4,0
2079133,2025-08-26,77,0,2,0
3500951,2025-07-07,127,0,1,0
5689548,2025-11-09,2,0,3,0
2641759,2025-10-15,27,1,2,0
8158894,2025-10-11,31,1,3,0
3101349,2025-10-10,32,1,4,0
6392508,2025-10-22,20,3,4,0
8294454,2025-10-26,16,2,1,0
7809848,2025-10-22,20,2,4,0
2672380,2025-11-03,8,1,4,0
6294295,2025-10-26,16,0,4,0
5398754,2025-10-17,25,1,2,0
7084653,2025-11-09,2,0,3,0
1773610,2025-10-22,20,1,1,0
9831887,2025-11-01,10,1,3,0
1027919,2025-09-29,43,2,1,0
2845145,2025-11-09,2,0,2,0
3859535,2025-10-06,36,2,4,0
4539585,2025-09-22,50,1,3,0
1473407,2025-10-22,20,1,2,0
1071524,2025-11-08,3,1,2,0
3045168,2025-11-04,7,0,2,0
7494943,2025-10-20,22,0,3,0
8785930,2025-11-01,10,0,1,1
5296540,2025-10-22,20,2,2,1
6813831,2025-10-22,20,1,2,0
2730596,2025-11-02,9,0,1,0
9488549,2025-10-16,26,0,2,0
5326569,2025-10-13,29,2,3,1
2502733,2025-11-02,9,1,1,0
4936332,2025-09-22,50,0,3,0
7952677,2025-10-24,18,0,4,0
5624462,2025-10-28,14,1,2,0
9594490,2025-10-16,26,1,3,1
5863656,2025-10-14,28,0,4,0
5863234,2025-10-10,32,0,4,0
3785245,2025-11-04,7,0,3,0
9267760,2025-08-23,80,2,2,1
1843086,2025-11-10,1,2,1,0
6514506,2025-10-29,13,0,3,0
1566612,2025-09-13,59,0,2,0
1569938,2025-09-04,68,2,3,1
3270100,2025-10-20,22,0,2,0
7247117,2025-10-20,22,1,4,0
4705516,2025-11-10,1,0,1,0
4376603,2025-11-04,7,2,1,0
3719020,2025-10-08,34,2,3,0
7817245,2025-11-06,5,0,2,0
2379460,2025-11-03,8,2,3,0
1527937,2025-09-08,64,1,4,1
2764779,2025-10-15,27,0,4,0
4132059,2025-08-22,81,1,4,0
5172247,2025-10-31,11,1,2,0
1713956,2025-11-07,4,0,2,1
9763128,2025-10-31,11,0,2,1
6418162,2025-10-28,14,1,4,0
2288316,2025-11-06,5,2,3,1
6457479,2025-10-16,26,2,3,0
2085527,2025-11-07,4,2,2,1
3236906,2025-11-02,9,2,1,0
5716759,2025-10-08,34,1,4,1
9047050,2025-11-09,2,0,4,0
2233018,2025-11-04,7,0,4,0
3719940,2025-10-09,33,1,2,1
2079379,2025-11-08,3,2,3,1
9823173,2025-10-30,12,2,4,0
8366332,2025-11-03,8,3,3,1
1817599,2025-11-02,9,2,3,0
6008738,2025-10-30,12,1,1,0
7726793,2025-11-05,6,0,2,0
9429280,2025-09-06,66,0,3,0
6678913,2025-11-09,2,1,1,0
6881704,2025-09-19,53,1,3,0
4190885,2025-11-03,8,1,2,0
1643489,2025-09-19,53,2,1,0
4592421,2025-09-05,67,0,4,0
5762096,2025-10-28,14,1,1,0
2321564,2025-10-12,30,1,1,0
9941567,2025-09-10,62,3,3,0
9030717,2025-10-08,34,0,2,0
9449239,2025-11-09,2,1,4,0
9135813,2025-10-23,19,2,2,0
5450224,2025-11-09,2,0,1,0
9051727,2025-11-03,8,1,4,1
2412365,2025-10-13,29,1,4,0
4586284,2025-10-08,34,1,2,0
4809513,2025-10-16,26,0,4,1
6618261,2025-10-01,41,0,3,0
2959901,2025-09-10,62,0,1,0
1242108,2025-11-04,7,1,3,0
3130372,2025-11-03,8,1,3,0
8772240,2025-10-06,36,1,2,1
1714494,2025-11-10,1,0,2,0
5498467,2025-10-26,16,1,1,1
2505706,2025-10-11,31,1,1,0
2004037,2025-11-06,5,2,4,1
2214096,2025-10-23,19,0,3,1
6466906,2025-09-25,47,2,1,0
1906752,2025-10-29,13,1,1,0
1222527,2025-10-29,13,1,2,0
8759879,2025-11-04,7,2,3,0
3300290,2025-11-03,8,0,3,0
7323808,2025-11-02,9,2,3,0
2711235,2025-09-25,47,1,3,0
6063684,2025-11-03,8,1,4,1
8246134,2025-10-24,18,0,4,0
4268486,2025-11-06,5,2,3,0
2264639,2025-09-01,71,0,1,1
7349745,2025-10-08,34,2,1,0
9214729,2025-11-03,8,2,1,1
9198608,2025-11-07,4,2,4,0
5082911,2025-09-29,43,0,4,0
8125238,2025-11-09,2,1,1,0
1133550,2025-10-22,20,1,4,0
5316609,2025-11-04,7,1,3,0
9718400,2025-10-28,14,0,4,0
8895154,2025-10-15,27,2,2,0
7379923,2025-10-26,16,0,3,0
4746879,2025-11-01,10,0,2,0
6622382,2025-10-15,27,1,2,0
7822615,2025-10-28,14,1,2,0
4475557,2025-11-02,9,0,1,0
8636018,2025-10-20,22,0,3,1
6095017,2025-09-21,51,0,3,0
1934279,2025-11-08,3,0,2,0
6419561,2025-11-02,9,2,4,0
3788783,2025-10-09,33,1,4,0
4986714,2025-11-08,3,0,3,0
2761081,2025-10-24,18,3,2,0
1462462,2025-10-28,14,2,4,0
4469794,2025-11-08,3,0,2,0
4047690,2025-10-30,12,4,1,0
8953806,2025-11-06,5,1,2,0
8843690,2025-11-03,8,2,1,0
3307343,2025-11-07,4,0,4,0
7256588,2025-11-01,10,2,4,0
3999536,2025-09-30,42,1,2,1
4987906,2025-10-29,13,0,3,1
2841947,2025-10-04,38,3,3,0
7307072,2025-10-21,21,0,1,0
9060393,2025-09-24,48,0,4,1
8355810,2025-11-10,1,1,1,0
5435217,2025-11-05,6,0,1,0
7488063,2025-11-02,9,0,4,0
2226844,2025-10-31,11,0,1,0
6502483,2025-10-29,13,3,3,0
2116779,2025-10-26,16,0,1,0
5252206,2025-09-19,53,1,4,0
6056300,2025-10-17,25,1,1,0
3398173,2025-10-03,39,0,1,0
9185786,2025-11-09,2,0,2,0
6344924,2025-10-25,17,0,2,0
6216761,2025-10-26,16,0,1,0
8410298,2025-10-28,14,0,3,0
2677440,2025-11-01,10,1,3,0
2111476,2025-09-05,67,1,1,1
8137846,2025-11-06,5,3,3,0
3234778,2025-10-28,14,1,3,0
3145662,2025-11-05,6,0,2,0
3418831,2025-11-01,10,2,3,0
1352249,2025-10-12,30,1,3,1
2636532,2025-11-03,8,0,4,0
1016037,2025-11-05,6,2,1,0
1731567,2025-10-29,13,0,3,0
2493522,2025-11-07,4,1,3,1
2245321,2025-11-10,1,2,2,1
2316667,2025-09-01,71,0,4,0
8120633,2025-11-01,10,1,3,0
2083748,2025-10-19,23,0,2,0
3684060,2025-11-05,6,2,2,1
4155060,2025-10-25,17,1,2,1
8806967,2025-11-09,2,2,2,0
9984460,2025-10-28,14,1,4,0
3199627,2025-10-12,30,3,4,0
1625898,2025-11-04,7,1,3,0
2246234,2025-10-28,14,0,4,1
1059380,2025-09-19,53,0,2,0
6362525,2025-11-03,8,0,3,0
5925867,2025-09-20,52,3,1,0
4275543,2025-11-06,5,1,3,1
3547705,2025-10-17,25,1,4,0
1864243,2025-10-27,15,0,4,0
7658210,2025-10-24,18,2,1,1
9587492,2025-11-04,7,0,3,0
8879585,2025-09-20,52,0,2,1
8300391,2025-10-18,24,0,1,0
2646752,2025-10-19,23,1,4,1
5870172,2025-10-15,27,2,2,0
7386075,2025-11-09,2,1,2,0
7756184,2025-09-19,53,0,3,0
2497138,2025-10-07,35,3,2,0
1481765,2025-10-17,25,1,2,0
3568172,2025-11-04,7,2,1,1
6472396,2025-10-15,27,1,3,0
9500824,2025-11-02,9,1,2,0
5045929,2025-11-05,6,1,3,0
6072265,2025-11-08,3,0,2,0
9388178,2025-11-04,7,1,1,1
8266432,2025-11-09,2,0,4,0
2644361,2025-11-04,7,0,4,1
1433627,2025-10-12,30,1,2,0
1363405,2025-09-10,62,0,2,1
6504727,2025-11-08,3,1,4,1
7711385,2025-10-02,40,1,4,0
9095190,2025-09-29,43,2,3,0
3787107,2025-11-08,3,1,3,1
6490551,2025-09-27,45,2,3,0
8743621,2025-10-29,13,1,2,1
2374141,2025-11-05,6,0,3,1
4533688,2025-11-07,4,0,3,0
5498296,2025-11-09,2,0,1,0
8908966,2025-11-07,4,0,3,0
7227853,2025-11-02,9,0,4,0
5614798,2025-11-10,1,3,2,0
3540571,2025-10-29,13,2,3,0
3887248,2025-11-08,3,0,4,0
4925181,2025-11-07,4,4,4,0
9898642,2025-10-19,23,1,2,1
7731307,2025-10-14,28,1,3,1
1300849,2025-10-05,37,2,3,0
1493575,2025-09-16,56,0,3,0
6207976,2025-10-16,26,1,2,0
4661864,2025-10-23,19,0,3,0
5253694,2025-10-16,26,1,1,0
5936941,2025-10-24,18,0,4,0
7870893,2025-10-23,19,1,3,1
6695986,2025-10-25,17,2,2,0
6958610,2025-10-31,11,1,2,0
5916036,2025-10-12,30,0,3,0
7218870,2025-11-07,4,1,1,0
4508098,2025-11-08,3,0,3,0
4073191,2025-11-09,2,1,3,0
6041553,2025-11-01,10,1,1,0
8448541,2025-10-08,34,3,2,0
3158275,2025-11-06,5,3,1,0
7588806,2025-10-24,18,1,1,0
5662956,2025-10-07,35,0,1,1
3919139,2025-11-07,4,2,4,0
4494570,2025-11-01,10,2,4,0
6657805,2025-10-21,21,0,1,0
9329230,2025-11-02,9,0,4,0
7234471,2025-11-10,1,0,2,0
8217404,2025-10-27,15,1,4,0
5831431,2025-10-14,28,0,1,0
6721916,2025-09-25,47,1,3,0
7884059,2025-10-04,38,2,4,0
6332307,2025-10-23,19,1,3,0
9293093,2025-11-07,4,0,4,0
8485912,2025-09-22,50,1,2,0
6616336,2025-10-30,12,0,1,0
4701218,2025-11-09,2,0,3,0
5230266,2025-11-01,10,2,3,0
5870455,2025-09-01,71,1,2,0
6147285,2025-10-04,38,2,4,0
6454677,2025-10-21,21,2,3,0
4919981,2025-11-07,4,3,4,0
7629375,2025-10-31,11,0,1,0
6106914,2025-10-28,14,0,2,0
6558245,2025-10-31,11,0,4,0
8769204,2025-10-27,15,2,2,1
7379750,2025-11-09,2,1,1,0
9138357,2025-11-08,3,0,3,0
5582765,2025-10-27,15,2,4,0
2127652,2025-08-22,81,1,3,0
2711210,2025-10-30,12,2,2,0
4272829,2025-09-26,46,1,3,0
8391299,2025-11-03,8,1,3,0
7377952,2025-10-11,31,0,3,0
1122878,2025-10-07,35,0,3,1
1108538,2025-10-26,16,2,1,0
3936620,2025-11-08,3,1,2,1
3478577,2025-10-07,35,1,2,0
3994539,2025-11-03,8,3,1,0
7937074,2025-11-06,5,0,4,1
1125098,2025-09-20,52,0,4,0
4822260,2025-11-04,7,1,3,0
1237303,2025-11-09,2,2,4,0
5692381,2025-11-02,9,0,3,0
2652226,2025-11-08,3,1,3,0
1538747,2025-11-02,9,3,1,1
1035340,2025-10-06,36,1,1,0
6456994,2025-11-09,2,0,2,1
8322926,2025-11-09,2,1,4,0
9743445,2025-10-11,31,1,1,0
9759855,2025-10-15,27,0,1,0
4350655,2025-10-30,12,0,3,0
9563521,2025-10-27,15,2,3,0
4995935,2025-11-03,8,0,4,0
3356238,2025-11-10,1,0,4,0
4470483,2025-11-01,10,3,1,0
7831924,2025-10-21,21,0,4,0
2702479,2025-10-05,37,1,4,0
6954135,2025-10-29,13,0,3,0
3417379,2025-11-07,4,0,4,0
7541893,2025-10-05,37,1,1,0
5406520,2025-10-31,11,2,2,0
4304869,2025-09-30,42,0,2,0
3576567,2025-10-08,34,2,2,0
5919510,2025-11-04,7,1,4,0
9684286,2025-11-08,3,1,2,0
7763357,2025-09-25,47,2,4,0
4062457,2025-10-20,22,0,2,0
8050562,2025-10-23,19,0,4,0
2656210,2025-10-01,41,0,3,0
9308561,2025-10-26,16,0,1,1
7778841,2025-09-29,43,0,2,0
9059518,2025-11-08,3,2,1,1
6331826,2025-11-10,1,3,3,0
2650652,2025-11-05,6,3,4,1
2302544,2025-10-28,14,0,4,0
8087993,2025-10-13,29,0,3,0
8346730,2025-10-18,24,5,4,0
3343475,2025-10-24,18,1,3,0
2133792,2025-11-04,7,0,2,0
9331442,2025-09-10,62,1,2,0
4706972,2025-10-29,13,0,3,0
4122685,2025-11-01,10,0,2,0
5777695,2025-10-16,26,2,3,0
9646473,2025-11-05,6,0,3,0
9450914,2025-10-30,12,1,3,0
4565816,2025-11-10,1,2,1,0
8803330,2025-11-09,2,1,3,0
9691967,2025-11-01,10,0,2,0
5128324,2025-10-28,14,1,2,0
5977839,2025-11-09,2,2,2,1
6344885,2025-09-28,44,3,1,0
1461178,2025-10-12,30,1,2,0
9231643,2025-10-14,28,1,3,0
7932909,2025-09-18,54,1,2,0
1085932,2025-10-23,19,1,1,1
6748694,2025-11-07,4,3,3,0
8515262,2025-11-10,1,1,3,0
5983981,2025-10-29,13,1,3,0
3667479,2025-10-24,18,0,4,0
1861993,2025-11-04,7,0,3,0
8271097,2025-09-19,53,0,3,0
9006525,2025-11-09,2,3,2,0
9783948,2025-11-06,5,0,2,0
6025456,2025-09-21,51,0,3,1
2597052,2025-11-05,6,2,2,0
9171577,2025-11-07,4,0,4,1
8967649,2025-11-06,5,1,1,1
1667021,2025-10-28,14,2,4,0
7291099,2025-10-27,15,0,3,0
4967443,2025-10-13,29,0,1,0
8387787,2025-10-12,30,2,3,0
7357748,2025-09-26,46,1,3,0
5769873,2025-10-15,27,0,3,0
4158790,2025-10-22,20,0,4,0
3777602,2025-11-04,7,2,2,0
5586442,2025-11-06,5,2,1,1
7739404,2025-11-02,9,1,1,0
2895468,2025-10-21,21,0,2,0
5265811,2025-11-06,5,3,2,0
4545336,2025-10-30,12,1,3,0
2774019,2025-10-25,17,1,2,0
2236143,2025-11-02,9,0,1,0
3352413,2025-10-10,32,0,1,0
4709779,2025-10-09,33,0,2,0
7697912,2025-10-26,16,1,1,1
4161652,2025-11-10,1,0,3,0
7618384,2025-11-01,10,0,3,0
8016301,2025-10-12,30,0,2,0
1189004,2025-10-20,22,1,2,0
6203504,2025-11-08,3,0,3,0
7636945,2025-09-20,52,2,4,0
1503391,2025-11-03,8,1,2,0
7084621,2025-10-30,12,2,3,0
9349206,2025-10-23,19,1,4,0
8827725,2025-10-23,19,1,2,0
4882893,2025-10-10,32,1,3,0
9056495,2025-10-27,15,0,2,0
2631732,2025-11-08,3,2,4,1
7379746,2025-10-31,11,0,3,1
1325643,2025-10-23,19,1,4,0
9927544,2025-11-04,7,1,1,0
6068947,2025-10-12,30,2,2,0
8806640,2025-11-10,1,1,4,0
2238216,2025-11-04,7,3,2,0
7383696,2025-11-02,9,0,3,0
9886889,2025-09-14,58,0,2,0
4627591,2025-11-01,10,1,2,0
6538706,2025-10-28,14,0,2,0
7730858,2025-10-27,15,1,2,0
3513998,2025-11-10,1,0,2,0
9903693,2025-09-25,47,1,1,0
6300358,2025-11-03,8,2,4,0
4100765,2025-11-09,2,0,4,0
5001343,2025-11-10,1,1,4,1
5706308,2025-10-16,26,0,1,0
4855255,2025-09-15,57,1,4,0
2166059,2025-10-23,19,2,4,0
7997783,2025-10-24,18,0,4,0
2691246,2025-10-09,33,1,3,0
8093978,2025-10-19,23,1,2,0
9608510,2025-11-06,5,0,3,0
8778524,2025-10-26,16,0,4,0
6881341,2025-11-03,8,2,3,0
4838823,2025-10-28,14,2,3,0
6013467,2025-10-30,12,1,1,0
8245981,2025-11-04,7,0,3,1
2458057,2025-11-10,1,1,1,0
8076289,2025-10-04,38,0,4,0
9867279,2025-11-10,1,1,3,1
8353432,2025-11-08,3,1,2,1
4483838,2025-11-02,9,0,4,1
7452869,2025-10-29,13,1,1,1
8248906,2025-11-01,10,0,1,0
3289917,2025-10-26,16,0,3,0
1758023,2025-10-22,20,0,1,0
9461766,2025-10-28,14,1,4,1
2879442,2025-11-01,10,2,1,0
6812987,2025-11-03,8,2,2,1
4837650,2025-10-20,22,1,2,0
4539439,2025-11-02,9,2,3,0
3422720,2025-10-19,23,0,3,0
4928662,2025-10-23,19,2,1,1
1440906,2025-11-01,10,0,1,0
5749019,2025-10-22,20,0,1,0
